ANNUAL_RAINFALL,SEASONAL_RAINFALL,CLOUD_VISIBILITY,HUMIDITY,RIVER_DISCHARGE,DRAINAGE_INDEX,TEMPERATURE,FLOOD
2591.4,1298.1,0.5,64.6,1559.7,8.24,34.9,0
2246.8,1662.0,9.05,46.3,699.1,9.86,22.9,0
2062.1,937.1,2.11,79.2,2780.3,7.24,31.1,1
1581.3,939.8,5.46,73.2,2628.2,2.78,22.4,1
2250.4,1237.7,8.26,68.2,1073.2,7.0,26.7,0
2367.5,1384.4,4.16,84.2,2927.1,7.06,28.4,1
1392.9,865.2,3.52,74.5,1496.6,7.0,26.1,0
2417.2,1403.6,6.68,59.2,3571.5,8.54,27.3,1
2099.1,1205.8,9.35,51.8,1615.7,0.87,22.5,0
959.9,643.0,2.49,61.5,1961.0,1.08,24.1,0
1640.7,1075.9,5.55,100.0,2619.9,6.41,30.0,1
1931.2,1351.8,0.8,83.7,2522.1,9.54,28.1,1
3427.0,1799.1,4.82,77.3,1908.6,4.66,25.2,1
2561.8,1621.2,6.1,72.8,1387.1,9.61,33.3,0
1331.9,833.2,3.44,72.0,1911.3,9.38,23.1,0
2515.9,1411.2,4.63,89.0,847.1,9.03,26.6,0
1194.3,711.6,1.78,69.1,1621.7,9.1,26.0,0
2903.7,1580.0,6.23,81.9,612.6,8.98,30.5,0
1893.8,932.8,9.17,70.8,75.3,8.2,28.2,0
2139.1,1099.8,2.71,98.3,1540.3,6.95,27.6,0
3061.8,1474.7,4.13,83.9,2509.8,0.24,20.6,1
1363.3,892.9,7.51,89.9,2240.6,1.32,31.5,1
1291.9,837.4,9.64,68.0,1434.5,1.34,27.1,0
1820.7,1338.5,1.52,87.7,2897.6,0.24,28.5,1
2874.9,1923.1,5.49,71.2,1044.8,1.17,25.0,1
1212.4,564.5,6.85,76.3,50.0,9.2,24.4,0
400.0,286.1,5.69,94.6,50.0,6.64,34.0,0
1906.7,1351.5,0.2,62.5,555.0,3.12,20.9,0
2558.6,1491.7,7.5,77.4,2153.3,7.93,23.8,0
2980.2,1864.9,10.56,80.3,992.2,4.88,33.9,1
1898.9,1410.6,6.35,81.2,1868.8,1.42,30.6,1
1932.6,1178.3,2.91,69.6,2817.0,8.85,26.7,1
2950.0,2128.7,4.46,100.0,619.9,3.39,33.0,1
984.7,467.6,11.31,59.5,1882.8,6.99,29.8,0
1947.5,988.0,8.73,92.5,1931.2,2.91,28.9,1
2323.8,1353.0,7.92,89.6,811.4,5.0,28.9,0
2492.0,1558.6,7.07,97.8,2583.4,8.16,29.9,1
1868.6,1298.4,4.02,55.9,1269.8,1.57,30.0,0
2222.4,1659.0,5.4,64.6,1193.0,9.77,36.8,0
582.6,330.1,5.77,92.9,3189.3,0.7,27.2,1
1772.1,822.7,7.65,52.5,1918.2,5.34,27.3,0
2494.8,1722.3,10.53,55.7,2240.2,9.16,23.1,0
1561.5,985.8,9.36,69.1,2583.9,9.46,27.8,0
2238.3,1140.6,1.74,77.3,979.6,2.32,35.5,0
2490.5,1490.4,6.67,94.1,2499.9,1.44,31.9,1
1977.3,1330.1,8.21,72.8,1098.5,7.24,25.8,0
2310.8,1573.9,7.86,67.7,1064.3,0.42,28.1,0
1574.2,944.4,4.11,78.7,1282.4,4.85,22.8,0
2065.7,1118.7,14.74,80.6,1002.3,7.96,24.1,0
2596.6,1927.0,2.17,80.3,2157.7,5.6,28.6,1
2302.0,1494.0,2.75,72.9,1713.8,1.88,26.0,1
1818.8,1041.2,6.7,51.5,1107.0,4.87,23.8,0
2345.7,1253.0,12.35,64.0,2039.6,9.21,30.0,0
2664.5,1783.4,3.49,92.0,1279.9,6.17,27.7,1
867.5,453.4,5.2,77.2,1237.5,7.21,21.7,0
2953.4,1481.2,9.23,71.1,1538.9,3.36,19.7,0
1981.4,1206.6,5.95,88.4,1870.8,1.88,25.7,1
2476.6,1329.9,5.0,61.4,1811.9,2.56,21.6,1
2978.2,1902.1,7.7,72.3,1209.4,5.33,20.5,0
1308.4,635.1,6.82,76.7,2177.7,2.8,32.5,0
1738.9,1124.1,9.09,69.7,1322.1,5.42,27.6,0
2012.4,1076.6,9.87,76.2,976.0,7.08,26.9,0
1690.6,760.9,6.92,72.7,325.6,7.34,27.2,0
3327.7,1624.2,6.88,58.2,2286.5,1.65,23.4,1
1643.1,1199.6,6.64,77.2,1509.9,7.5,29.6,0
1838.9,1306.0,7.47,59.1,1668.7,6.73,27.5,0
2332.9,1213.3,6.17,77.0,2336.6,0.12,25.0,1
1418.6,969.6,6.0,91.5,1118.1,0.59,25.6,0
1942.8,1229.0,9.59,71.6,400.5,6.46,23.1,0
2406.3,1783.8,10.55,60.9,1555.8,3.84,26.4,0
1983.6,1115.0,1.48,73.5,1746.4,1.46,27.0,0
2139.3,1400.0,6.03,65.0,1289.7,0.44,26.3,1
1855.9,870.5,3.93,82.1,2679.0,1.59,28.2,1
1215.6,691.5,5.07,73.2,50.0,9.58,27.7,0
2409.0,1780.6,7.21,95.5,2396.0,7.28,28.9,1
3340.7,2043.5,8.01,89.0,2132.9,5.28,31.8,1
2212.0,1186.4,5.66,73.2,1865.4,9.42,30.4,0
2346.4,1140.6,0.26,83.6,50.0,6.19,31.8,0
2650.3,1752.0,3.1,70.3,2527.1,7.26,24.6,1
1374.9,884.7,8.69,75.4,678.9,2.83,26.0,0
3306.6,1858.9,0.2,70.7,1093.8,5.89,30.6,1
2331.5,1714.3,9.56,84.2,1363.5,1.43,30.7,1
3260.7,1489.0,7.56,92.2,1825.9,4.04,25.3,1
1723.5,932.6,9.95,84.6,2011.5,0.33,30.4,1
3381.7,2456.2,5.4,86.1,2214.3,2.17,24.2,1
2703.9,1477.1,0.2,86.1,2152.7,0.75,29.9,1
2559.5,1345.5,7.29,81.6,1702.3,3.88,27.9,0
2352.1,1435.4,9.82,61.3,1832.7,8.43,22.5,0
2038.5,1421.1,8.77,95.4,627.4,3.78,26.3,1
2980.3,1433.4,4.01,96.7,899.2,8.32,36.7,0
2291.2,1679.3,6.26,72.2,2216.4,6.56,28.8,1
921.4,634.4,4.4,70.6,2169.8,5.1,37.2,0
1473.8,743.4,3.54,82.3,2079.0,2.37,22.2,0
2079.2,1379.8,8.87,81.6,1088.5,9.22,31.0,0
2401.5,1358.0,2.41,72.6,2228.4,0.54,17.9,1
2163.2,1234.5,3.32,60.0,571.0,6.89,28.0,0
2992.3,2049.7,2.69,78.7,2361.9,6.21,30.5,1
931.8,688.4,1.53,81.6,1291.3,4.41,31.4,0
2293.3,1119.1,6.44,83.7,2847.3,2.4,24.8,0
1018.3,586.7,9.48,79.2,282.8,4.31,32.2,0
2693.8,1600.9,5.45,71.7,2910.7,8.73,25.9,1
2138.6,1203.8,1.48,86.9,1210.8,8.37,27.3,0
2472.7,1382.2,8.52,75.8,1196.4,9.41,26.3,0
1638.5,763.0,11.06,69.4,1655.9,3.08,23.5,0
3031.7,1987.7,4.06,72.8,942.3,3.87,34.3,1
2877.1,1671.2,4.56,54.0,1442.1,0.19,28.2,1
2579.3,1311.4,7.55,72.8,909.9,9.43,32.3,0
2115.8,1470.1,10.87,83.3,939.1,3.29,32.2,0
2576.9,1780.0,4.44,79.1,1889.5,4.04,24.1,1
1740.5,1037.2,2.0,93.2,778.7,9.08,32.9,0
2756.1,1487.0,7.89,71.8,885.4,5.27,30.0,0
3272.2,2098.9,8.4,80.8,401.8,5.66,23.8,1
2895.9,1553.5,6.02,84.5,1096.9,1.76,29.8,1
1725.8,898.8,4.33,100.0,2549.3,4.99,23.9,0
2434.9,1629.3,8.98,76.7,823.3,9.18,34.4,0
1359.5,628.2,7.58,62.5,914.7,5.59,31.3,0
2572.1,1230.5,3.69,85.2,1655.1,2.55,27.7,1
2492.9,1126.9,6.15,97.4,1203.4,0.31,33.1,1
984.6,488.3,1.94,71.1,3282.5,3.36,21.7,1
1444.8,680.1,8.06,85.1,1370.0,5.73,25.0,0
2016.0,1509.4,5.21,89.7,1768.2,0.43,27.0,1
2004.4,1075.7,4.69,87.2,2255.0,6.1,36.9,1
1413.8,699.5,5.9,76.5,2239.7,5.23,23.7,0
2452.8,1281.1,6.12,66.6,1686.6,7.83,21.2,0
2363.5,1727.3,8.68,74.0,1371.1,0.29,22.2,1
2073.7,1256.8,7.77,80.5,3119.2,7.81,31.6,0
1708.7,955.9,5.53,85.9,1420.2,5.21,25.6,0
2881.7,2051.8,8.29,79.0,1146.6,3.71,27.4,1
3276.0,1862.4,7.2,70.4,983.3,9.65,31.1,0
1885.7,1038.1,4.72,81.7,118.6,1.6,27.4,0
1802.1,923.0,5.63,85.3,2157.3,5.41,28.8,1
2519.3,1419.2,5.56,79.6,50.0,3.21,30.1,0
1967.3,1072.2,7.52,65.0,1495.4,5.27,26.3,0
2109.4,1377.8,4.9,72.8,1336.1,5.52,27.3,0
2680.8,1439.2,4.83,86.4,3292.0,0.89,29.0,1
958.9,597.6,11.91,58.4,50.0,6.61,31.5,0
3056.9,1436.0,8.82,49.9,779.1,6.34,24.8,0
2247.2,1140.2,3.72,93.1,1391.1,7.69,15.9,0
1932.5,1105.8,7.71,81.1,1342.0,0.91,30.7,1
2142.0,1566.0,6.36,82.3,1060.4,2.97,31.7,1
2175.6,1225.2,7.17,62.1,1435.2,6.5,28.8,0
1074.7,697.7,6.41,83.9,492.3,1.37,29.1,0
3171.7,1670.0,9.57,78.3,1785.8,6.78,25.7,1
2226.9,1087.0,7.04,56.0,50.0,0.59,30.0,0
2488.0,1163.3,5.81,92.1,1479.4,3.35,31.4,1
2818.5,1526.6,9.13,76.9,1019.7,8.47,28.2,0
1536.2,764.0,6.7,70.2,2313.0,7.74,38.0,0
2507.8,1259.4,6.36,70.5,2904.2,6.45,21.7,1
2026.0,1374.1,6.94,50.8,1235.2,8.7,28.7,0
2750.4,1250.7,5.72,82.1,2612.6,7.09,23.3,1
817.3,504.6,6.03,78.1,1247.1,5.19,31.5,0
2135.6,1204.1,4.24,72.7,727.1,9.8,21.7,0
1808.2,1088.5,3.75,90.3,2896.7,6.95,22.7,1
2481.0,1535.3,3.0,58.4,1916.6,6.01,25.5,1
2505.5,1363.0,1.82,67.8,1503.6,4.09,29.1,1
1740.0,937.1,3.36,64.8,2049.7,9.02,25.6,0
1737.1,1163.9,5.48,71.7,1719.4,2.96,25.7,0
2128.1,1513.9,6.31,75.8,1444.6,0.09,27.3,1
1617.2,821.2,5.19,80.2,438.9,1.97,27.0,0
2747.3,1316.7,0.2,70.8,1283.6,1.1,33.9,1
1960.0,1409.9,10.72,64.5,1998.6,3.19,30.7,1
400.0,222.0,9.26,95.2,1401.8,8.26,26.7,0
1956.4,1203.9,7.34,100.0,2221.9,6.52,36.4,1
1524.9,850.7,11.72,76.7,1806.9,1.69,30.0,0
1139.7,555.9,3.07,65.9,797.5,7.89,24.1,0
1395.7,874.8,11.66,92.7,444.7,5.04,29.0,0
2271.1,1379.8,3.1,57.6,1374.3,5.13,30.1,0
3063.6,1565.2,6.72,71.0,1080.6,3.62,25.2,1
2403.6,1407.4,2.18,66.6,1769.1,8.65,23.8,0
1805.8,1244.3,6.04,61.1,925.5,3.18,28.3,0
2496.3,1565.5,7.16,71.6,1007.7,0.94,26.6,1
1901.6,911.0,5.54,64.6,2342.5,3.03,33.9,0
1748.5,1074.3,8.14,75.2,1618.6,7.15,31.0,0
1449.7,958.0,6.3,75.3,937.8,6.58,25.4,0
1061.3,730.0,4.43,67.5,1514.1,1.88,29.7,0
1946.5,1243.3,4.3,70.6,2603.1,1.12,33.1,1
2302.7,1141.7,8.43,72.2,1735.0,6.61,22.4,0
2137.2,1417.1,4.04,84.7,1974.4,6.76,23.9,1
1929.6,1260.4,8.75,73.2,898.2,3.66,28.0,0
1585.3,725.0,9.67,84.9,2321.1,8.43,28.1,0
2595.4,1488.5,0.99,82.0,3354.5,9.78,27.8,1
1343.9,739.0,9.4,81.9,866.8,2.06,26.8,0
2704.4,1760.1,12.18,91.7,554.5,5.77,26.7,0
1548.6,797.3,6.76,61.6,1640.4,0.05,29.5,0
1710.9,1073.2,7.8,69.3,2200.4,7.13,32.5,0
1246.6,902.5,9.11,96.2,1426.9,4.14,26.1,0
1874.1,1291.9,5.17,71.9,657.4,1.93,37.8,0
2834.0,2058.7,6.55,41.2,1413.1,7.52,35.8,0
2535.2,1885.0,2.06,72.6,1978.5,8.11,33.3,1
2836.0,1285.3,6.42,76.6,1174.4,1.11,30.5,1
2539.4,1617.1,7.49,43.6,1985.8,0.41,36.0,1
1482.6,850.8,7.55,91.0,2431.8,3.34,26.8,0
1985.0,1405.3,9.2,66.4,1692.2,6.26,24.7,0
1692.9,889.7,3.68,78.9,1477.6,7.93,25.9,0
3064.9,2281.2,4.4,72.3,2163.5,5.46,24.0,1
1422.1,901.8,11.69,59.5,815.1,5.81,28.5,0
2780.9,1913.4,5.55,62.2,736.2,8.0,29.2,0
2780.4,1322.6,6.6,63.8,1286.7,5.29,28.8,0
3389.3,1711.7,5.8,88.0,1106.5,6.11,28.0,1
1933.7,1310.1,3.53,73.2,857.3,5.16,28.5,0
2663.0,1215.9,10.87,68.7,2964.4,8.8,34.9,0
3683.1,2560.0,4.42,63.8,3237.6,2.36,30.5,1
1798.5,816.9,2.62,89.4,1217.0,2.64,31.7,0
1202.2,778.0,4.65,92.6,1573.4,1.28,28.8,1
978.0,547.2,0.2,89.2,1349.7,8.19,21.5,0
2663.3,1687.0,4.05,80.9,2386.0,4.12,20.7,1
976.0,643.0,3.1,78.5,2544.5,3.48,36.3,1
1958.0,1082.3,7.85,60.4,78.2,9.81,25.9,0
2484.3,1198.4,3.98,72.1,1880.8,9.27,25.5,0
2320.4,1092.6,8.66,66.8,454.5,9.72,29.0,0
2476.5,1552.0,10.2,53.1,2906.6,1.42,30.2,1
2344.5,1421.2,8.34,87.7,1852.2,8.91,30.7,0
3031.3,2039.0,5.35,66.7,841.3,3.29,35.1,1
1581.0,953.2,6.42,89.4,1306.9,0.13,34.0,1
1760.0,1015.0,1.43,85.6,1268.8,3.91,24.8,0
1697.8,966.8,5.6,81.7,1920.1,5.09,31.9,0
2739.6,1254.6,3.42,82.4,2333.5,1.08,26.5,1
2785.3,1533.8,8.08,67.6,581.4,5.38,27.4,0
2493.3,1852.0,13.72,97.3,2971.0,8.19,23.6,1
2969.3,2114.3,7.5,75.5,2784.6,3.78,21.2,1
1434.3,787.1,0.2,78.6,799.7,3.53,27.9,0
3283.7,2056.7,4.92,67.2,1558.2,3.39,24.2,1
3190.1,2246.4,6.37,63.8,2868.6,9.23,31.7,1
2678.2,1559.7,6.26,80.7,2486.3,0.49,26.9,1
3358.2,1529.3,3.81,77.6,1230.6,4.45,29.2,1
1123.2,530.5,6.74,65.5,2151.5,2.65,33.5,0
1859.1,1121.3,2.27,57.7,3897.8,8.94,22.1,0
1722.1,1275.8,3.17,59.8,1584.1,0.96,25.1,1
2669.0,1756.1,7.94,89.4,993.9,4.11,28.7,1
1517.4,715.1,2.95,67.6,1637.9,4.07,29.3,0
2692.4,1364.5,7.61,70.9,1697.2,8.88,32.4,0
3090.8,2106.1,1.89,92.4,1080.4,2.15,31.5,1
2651.9,1862.8,11.29,61.5,1853.3,6.45,28.4,0
2384.4,1514.9,3.68,66.3,496.5,1.34,29.2,0
1557.9,1002.2,5.33,65.8,967.6,9.54,29.3,0
1649.5,756.3,6.99,94.4,2106.6,5.93,22.1,1
3012.3,2104.2,4.3,98.9,96.1,6.26,27.4,1
2706.6,1858.0,6.43,84.0,2222.5,4.34,29.0,1
2174.6,1147.6,7.73,84.4,50.0,3.42,29.8,0
1928.4,1277.7,8.88,68.0,114.9,2.13,24.3,0
883.2,454.4,8.37,98.4,1100.8,6.04,22.9,0
1503.9,695.0,5.48,78.2,1729.5,9.55,27.1,0
3442.4,1756.8,5.56,85.2,2560.2,3.6,35.9,1
1367.7,688.8,13.05,73.7,1546.1,8.83,24.7,0
2323.2,1280.8,8.85,71.8,1302.8,1.49,32.7,0
2854.8,1643.1,3.23,95.0,1963.7,9.36,34.3,0
1384.3,834.1,6.3,81.5,803.3,3.5,28.2,0
2320.1,1375.9,4.99,92.4,1611.5,3.8,25.3,1
2809.6,1492.5,5.59,78.1,540.4,4.63,30.1,1
2208.1,1013.0,2.31,64.8,1566.1,7.18,28.8,0
4064.5,2566.8,4.76,68.0,1396.1,7.2,24.6,1
1115.4,634.4,11.43,76.2,856.6,4.8,25.4,0
2888.2,1558.5,7.74,67.5,1632.0,5.23,29.8,1
2087.7,1482.4,0.2,61.7,1626.8,0.3,31.7,1
2701.7,1821.0,9.65,89.4,2440.4,3.04,26.7,1
2486.8,1759.0,9.27,68.5,215.5,3.46,27.7,0
1723.4,1031.5,4.92,76.7,1439.2,5.59,30.7,0
2348.8,1149.2,8.15,78.6,891.8,5.58,27.3,0
992.4,653.8,3.42,67.9,2195.8,7.1,26.8,0
2592.1,1326.7,4.59,92.4,2103.1,7.17,25.0,0
2393.8,1394.1,10.5,61.6,1906.3,2.35,24.9,1
2615.1,1227.8,5.18,78.1,936.9,7.7,38.7,0
2887.8,2014.5,0.39,78.0,2208.4,0.2,27.2,1
2439.0,1189.7,5.81,74.3,275.9,7.16,33.5,0
2296.3,1655.4,5.76,59.4,111.8,1.02,34.7,0
1627.3,1154.2,9.6,85.4,479.3,7.3,27.3,0
1737.1,1023.8,6.04,83.9,1473.2,5.27,29.5,0
2971.4,2000.7,4.74,66.9,2040.1,4.37,28.4,1
3133.6,1992.5,9.14,83.5,50.0,6.91,21.6,0
2045.2,1413.1,6.36,79.5,2558.2,0.36,21.8,1
2229.9,1292.3,3.75,59.6,1604.9,2.23,28.2,1
1612.0,1105.4,9.46,64.8,245.8,6.16,26.3,0
2962.3,1744.0,6.58,88.7,1580.8,8.47,35.6,1
2632.5,1927.8,6.01,78.7,2374.0,3.81,27.1,1
3461.8,2062.9,6.53,68.2,1979.6,2.59,35.8,1
1629.1,959.2,2.79,64.7,2379.3,5.19,26.1,0
1954.3,1339.7,4.42,68.8,407.0,6.22,35.6,0
2350.4,1637.0,6.01,69.7,1168.8,4.2,30.0,1
2620.2,1615.0,5.42,64.8,760.2,8.77,30.3,0
2059.8,1038.0,9.82,54.1,2874.1,5.23,26.0,0
1632.6,963.8,6.65,88.7,2011.5,0.36,30.3,1
2772.9,2053.1,8.56,86.6,3777.6,2.23,34.8,1
2668.7,1803.8,6.03,59.7,1125.9,4.51,27.4,0
1604.4,1112.4,9.17,76.6,920.3,6.98,26.6,0
3081.0,1416.8,7.19,64.2,1385.7,2.2,27.0,1
2960.6,1747.8,6.04,71.9,2602.7,9.76,34.5,1
2287.3,1473.0,5.96,70.9,1207.1,3.19,31.4,1
2251.7,1574.0,3.14,69.9,1599.6,5.32,33.8,1
2560.1,1189.9,7.52,99.0,1577.4,0.19,29.3,1
1639.9,1157.3,5.88,69.7,1531.6,8.85,28.2,0
2219.5,1363.9,4.49,65.3,978.1,7.89,29.7,0
801.0,407.8,9.32,65.8,1390.2,1.95,32.3,0
2769.7,1510.0,2.25,87.5,1355.9,9.33,27.0,0
1185.0,633.5,4.73,55.2,1493.9,3.16,33.5,0
3177.2,1935.7,9.08,65.8,2254.8,6.92,29.5,1
1985.4,924.2,6.95,92.4,2908.5,8.19,18.4,0
2062.4,1026.2,5.86,77.9,827.7,7.41,31.5,0
1792.0,1243.3,6.75,77.3,1186.4,9.18,22.9,0
2012.8,985.8,6.54,100.0,840.0,8.64,31.4,0
3122.0,1623.5,1.45,78.0,1649.7,9.95,31.6,0
582.9,341.6,4.95,66.5,1069.3,1.83,29.3,0
3030.0,1833.6,10.85,71.6,1691.8,3.05,30.2,1
2419.7,1643.2,4.02,61.4,2382.9,6.36,32.4,1
1415.4,826.9,5.05,90.1,50.0,7.33,26.0,0
1501.0,1031.2,4.38,81.9,1893.4,5.35,31.2,0
3289.7,2090.6,5.74,88.5,1131.9,0.74,32.7,1
1585.4,767.2,4.25,89.6,1868.3,8.42,35.0,0
1450.3,720.7,7.46,70.0,782.8,9.61,23.6,0
2939.3,1708.0,6.59,63.7,2457.0,4.06,29.6,1
2420.1,1377.2,8.32,74.4,2230.6,2.25,24.2,1
1590.3,1070.4,2.85,64.5,1954.7,0.19,24.0,1
2340.8,1461.2,4.98,77.0,2134.6,2.37,29.4,1
1533.3,868.5,5.32,88.6,903.5,7.0,28.3,0
2915.5,1461.3,7.37,73.0,1004.3,9.12,32.6,0
2889.9,1497.1,3.62,76.8,2101.9,0.94,26.6,1
2545.8,1585.1,8.75,73.9,885.8,5.53,27.5,0
2435.1,1405.1,9.56,84.6,2656.5,6.96,28.8,0
3344.8,2021.8,3.03,67.0,1241.1,2.76,24.6,1
2199.8,1102.5,4.53,48.6,1901.5,5.7,25.1,0
1431.8,929.0,4.4,80.7,3179.4,7.15,32.5,0
2492.2,1758.9,13.9,86.9,935.0,8.38,25.8,0
3555.9,1875.3,4.71,80.4,1555.0,4.52,32.7,1
1540.4,920.3,11.03,67.3,2343.3,7.48,30.4,0
1965.0,1459.4,2.2,61.4,2261.0,3.02,21.8,1
2470.7,1358.8,3.03,80.9,1237.7,2.13,30.1,1
2165.0,1360.7,3.94,76.7,1086.6,1.87,30.1,1
1561.5,744.9,3.46,73.5,1313.5,3.59,29.7,0
2929.2,1850.7,5.2,96.9,2658.3,0.36,27.4,1
3708.0,1768.3,3.87,63.6,1276.7,2.83,24.2,1
2327.5,1717.2,3.54,96.3,1562.5,6.52,33.4,1
1612.4,1071.7,9.48,75.4,1158.6,6.48,27.6,0
1193.2,819.1,9.67,53.0,2064.4,0.74,24.5,0
2367.7,1565.6,8.85,72.8,1624.4,2.87,29.8,1
2917.5,1829.0,7.57,86.5,697.3,5.7,25.0,0
2508.9,1467.6,6.28,70.6,724.9,3.19,24.2,0
2198.4,1555.4,4.51,57.3,50.0,4.18,26.5,0
1817.0,1339.2,3.14,73.0,834.9,7.13,25.3,0
1490.1,893.6,7.09,64.7,2135.2,0.09,24.4,1
2742.6,2000.6,2.48,80.9,2559.0,2.76,31.2,1
2794.0,1746.2,3.02,84.3,2048.4,1.42,27.5,1
1195.3,730.9,9.46,62.3,1943.7,1.28,33.0,0
3233.4,1895.9,11.7,66.5,1398.8,9.59,24.6,0
2573.1,1319.5,7.18,84.1,2119.9,3.77,21.1,1
3109.7,1402.9,9.32,64.7,1729.0,5.27,28.6,1
1327.6,693.6,5.26,62.0,2943.6,7.34,35.4,0
1312.2,791.2,1.99,60.9,1421.2,0.47,30.1,0
2103.2,1186.2,7.84,79.2,2574.4,2.41,40.9,1
2526.8,1477.0,7.71,78.7,2199.3,8.32,29.3,1
3367.6,2506.2,6.22,66.8,2088.4,8.62,28.9,1
2659.0,1475.9,5.27,75.1,50.0,3.73,19.4,0
2042.3,1196.1,8.89,93.3,2243.4,3.75,29.7,1
1532.9,751.2,3.04,63.3,1398.0,7.57,28.7,0
2999.5,1392.9,3.68,51.6,1144.9,2.95,26.4,1
1572.9,1073.7,2.98,80.5,313.7,1.17,27.5,0
3258.5,2024.2,6.25,73.7,1495.5,2.58,27.7,1
2015.1,1366.7,2.74,66.5,1526.8,3.87,27.3,1
3233.9,1600.6,3.95,82.8,457.6,0.52,36.4,1
2641.3,1641.7,3.88,85.1,321.4,4.79,26.5,0
2111.0,1110.6,5.22,48.5,1889.3,7.4,28.7,0
1862.4,965.5,1.54,67.2,2197.4,5.14,26.4,0
1978.4,897.1,6.26,100.0,1652.2,0.72,31.1,1
2478.4,1212.2,9.74,82.0,2420.7,4.4,28.7,1
2250.2,1221.3,6.41,83.1,1430.9,7.09,26.9,0
1814.0,879.9,10.62,89.1,1456.5,0.58,20.3,0
2092.3,1560.4,10.0,75.2,766.4,0.6,29.0,0
2251.1,1221.4,8.33,84.6,251.8,3.71,26.8,0
816.3,399.3,6.22,83.6,2983.7,1.95,27.8,0
2497.8,1273.2,6.07,81.5,2405.0,9.35,23.3,0
1563.2,979.0,8.29,71.1,386.0,5.81,33.7,0
1450.3,680.5,4.82,77.1,1624.6,2.87,31.4,0
1103.2,781.9,0.35,67.9,1420.0,7.05,33.7,0
1034.0,763.5,7.48,75.2,1280.8,3.75,32.6,0
1319.0,691.2,2.61,61.0,1172.8,1.32,30.4,0
1739.1,1017.4,3.11,65.5,1805.0,2.37,23.4,1
3469.6,1584.4,6.0,71.6,2154.5,6.43,35.4,1
1858.2,1193.3,5.71,63.7,1821.9,0.52,24.3,1
2315.5,1329.5,1.76,68.9,1403.6,2.73,26.9,1
2460.3,1306.5,6.5,73.0,1374.2,2.08,30.8,0
2285.2,1170.1,8.9,79.8,2249.5,2.01,31.0,1
2149.7,1389.1,2.61,86.4,1870.8,6.83,30.3,1
1423.1,818.1,9.82,69.4,1558.2,8.26,26.4,0
3143.1,1583.8,1.32,91.0,1471.3,7.16,25.6,1
3374.7,2216.3,12.35,86.3,1776.2,6.46,38.1,1
1106.3,685.4,4.77,81.0,1125.3,9.16,27.8,0
1534.4,1085.7,6.44,76.8,2157.2,0.58,27.4,1
2018.1,979.3,0.32,78.8,639.3,1.67,25.1,0
1573.1,1078.6,5.81,89.2,1170.8,4.14,29.0,0
2528.9,1649.0,6.69,89.7,1988.9,3.72,28.8,0
1726.6,836.6,5.74,91.0,593.7,4.18,27.9,0
3607.3,2375.2,4.31,75.5,241.6,2.06,29.5,1
2973.9,1732.2,3.16,81.7,1550.5,1.5,35.1,1
2338.2,1715.0,9.39,91.1,142.8,5.09,25.6,0
2867.5,1412.2,6.09,67.5,461.0,9.28,28.2,0
2918.8,1876.4,10.62,71.2,2105.3,3.92,25.4,1
1833.4,1035.1,4.42,75.2,1336.2,0.43,29.2,1
1669.5,1230.5,4.7,85.8,2528.4,7.06,25.7,1
2250.8,1235.7,8.45,86.0,536.1,2.91,25.9,0
2760.1,2038.7,1.13,72.2,1424.8,2.45,22.2,1
2290.4,1650.1,2.36,56.9,1819.7,3.24,28.4,1
1175.0,624.0,9.29,78.0,563.6,7.24,29.7,0
1678.2,1159.7,2.48,64.0,2325.4,8.19,35.4,0
2151.9,1611.1,0.54,57.1,1908.5,5.88,29.9,0
2150.8,1130.9,11.61,59.8,212.6,3.22,26.2,0
3482.2,2023.2,1.82,78.9,1469.8,3.1,22.6,1
1299.1,787.3,6.55,91.3,1808.8,1.24,23.1,0
2528.6,1361.6,6.21,75.5,1028.0,9.33,22.8,0
3167.9,1440.1,0.2,77.5,316.1,6.38,35.5,0
3676.4,1897.2,5.2,89.2,1722.8,0.27,29.2,1
1937.1,1035.6,7.35,56.5,3269.0,6.62,25.7,0
2519.4,1469.0,7.06,81.2,1190.4,4.47,24.2,0
2570.3,1288.6,8.71,74.9,2755.4,9.73,24.6,0
2327.1,1656.8,4.84,81.8,898.2,8.19,25.6,0
2135.8,1412.7,8.14,69.2,1672.4,1.71,33.3,0
2483.4,1181.0,3.93,65.2,2117.2,7.2,27.9,0
554.0,357.4,1.77,76.7,1493.3,4.86,22.2,0
2643.3,1707.9,2.11,94.8,1261.8,1.87,37.2,1
2282.0,1681.5,1.61,85.3,2080.9,6.99,23.4,1
2055.4,926.8,9.03,68.9,3013.2,5.47,25.6,0
3530.5,1851.3,1.46,58.9,1740.5,0.3,33.2,1
1761.3,1282.8,6.82,54.8,1087.2,6.47,29.7,0
1938.0,1414.0,5.2,90.8,1348.2,6.35,26.1,0
3494.5,2328.0,5.69,63.5,3515.8,1.44,23.1,1
1659.2,1127.8,10.09,71.1,1607.9,3.49,24.1,0
1842.4,879.7,4.68,90.9,1024.5,5.86,24.4,0
2104.4,1271.4,7.83,55.6,583.9,1.39,28.0,0
2746.5,1426.7,6.11,92.9,50.0,8.53,28.8,0
2335.1,1177.7,5.54,72.0,1790.9,0.27,27.4,1
1359.8,942.5,12.9,61.2,2023.7,1.03,27.8,0
